Time (s),ESC signal (µs),Servo 1 (µs),Servo 2 (µs),Servo 3 (µs),AccX (g),AccY (g),AccZ (g),Torque (N·m),Thrust (kgf),Voltage (V),Current (A),Motor Electrical Speed (RPM),Motor Optical Speed (RPM),Electrical Power (W),Mechanical Power (W),Motor Efficiency (%),Propeller Mech. Efficiency (kgf/W),Overall Efficiency (kgf/W),Vibration (g),App message,
0.43772999999998136,1374,,,,-0.90625,-0.001953125,-1.216796875,0.07676372399738293,-0.3834086567837896,22.174667358398438,3.06640625,5269,0,67.99653857946396,42.359655267346604,62.29678179550731,0.009051269524361411,0.005638649625314679,2.380859375,,
0.4593850000002421,1374,,,,-0.03125,-0.103515625,-1.171875,0.07663896610755608,-0.38285818089738577,22.174999237060547,3.02490234375,5266,0,67.07720716483891,42.26386410029663,63.007787423878995,0.009058759511170647,0.005707723936038822,2.390625,,
0.4800049999998882,1374,,,,0.01171875,-0.09765625,-0.876953125,0.07663641461998166,-0.3807894925162803,22.174667358398438,3.0338542461395264,5266,0,67.27470872200865,42.26022440427856,62.81740227059994,0.00901058851163431,0.0056602176323017886,2.380859375,,
0.5009049999997951,1374,,,,0.603515625,0.3984375,-1.07421875,0.07661942295427737,-0.38024452138874054,22.1737117767334,3.0747768878936768,5267,0,68.17921648991569,42.25978679671345,61.98338580638287,0.008997786080130254,0.005577132460080149,2.392578125,,
0.5237799999997951,1374,,,,0.0625,-0.015625,-0.873046875,0.07644210659384877,-0.3822405469528407,22.176000595092773,3.1795246601104736,5266,0,70.50914075472201,42.15177627032211,59.782002473912144,0.009068195477730452,0.005421148844836007,2.38671875,,
0.5439700000002049,1374,,,,-0.578125,0.185546875,-1.140625,0.0771787744767097,-0.38272386478110326,22.17399787902832,3.1365966796875,5276,0,69.5508881227579,42.64425772258735,61.31375008083273,0.008974804234390186,0.005502789038517991,2.39453125,,
0.5653649999997579,1374,,,,-0.296875,-0.484375,-1.17578125,0.07951890959278486,-0.38296167036402967,22.176666259765625,2.97607421875,5271,0,65.99940471351147,43.88928654736351,66.49951880305134,0.008725629885798057,0.005802501886590946,2.38671875,,
0.5869000000003726,1374,,,,0.0859375,0.32421875,-0.939453125,0.07717194200553144,-0.3852692652798344,22.174667358398438,3.0598957538604736,5278,0,67.85217049323182,42.65038475191754,62.85780460946621,0.009033195539051096,0.0056780684019277555,2.390625,,
0.6088500000000932,1374,,,,-0.1875,-0.41796875,-1.0234375,0.07699404765446506,-0.38637792371505164,22.17599868774414,3.0015347003936768,5268,0,66.56202957714868,42.47396069962515,63.811096160155,0.009096818788516267,0.005804779784655162,2.388671875,,
0.6290150000001303,1374,,,,-0.0625,0.119140625,-1.076171875,0.07636223147410319,-0.3854696385024854,22.1737117767334,3.002232074737549,5262,0,66.57062871209473,42.07526659189497,63.2039495583893,0.009161430686614807,0.00579038602999482,2.38671875,,
0.6498449999997392,1374,,,,0.21875,-0.201171875,-1.12890625,0.07640814340754189,-0.38477163507852535,22.17266845703125,3.046875,5257,0,67.55734920501709,42.066555770139495,62.26791942721083,0.009146734930736866,0.005695481536891779,2.39453125,,
0.6732550000003539,1374,,,,0.390625,0.150390625,-0.923828125,0.07654165376145632,-0.385128343452915,22.17542839050293,2.963169574737549,5263,0,65.70955471350953,42.18852431340652,64.20455061268704,0.00912874649494508,0.005861070663650909,2.38671875,,
0.6982400000002236,1374,,,,-0.25,0.01171875,-1.10546875,0.07639793037375028,-0.38476723127143414,22.172000885009766,3.0645751953125,5261,0,67.94776394264773,42.092276816138074,61.94799412629186,0.009141041073927256,0.005662691587558384,2.392578125,,
0.7200600000000559,1374,,,,-0.32421875,0.03125,-1.072265625,0.07671836767153838,-0.383932709827646,22.17449951171875,3.0792236328125,5260,0,68.28024294227362,42.257149998508304,61.8878143626904,0.009085627162295587,0.005622896071887668,2.39453125,,
0.742679999999702,1374,,,,0.578125,0.015625,-0.89453125,0.07666247420535816,-0.3836288471383511,22.172571182250977,3.0698940753936768,5259,0,68.06744490863684,42.219201272120245,62.02554147403173,0.009086596514834665,0.005636010689886698,2.396484375,,
0.7638500000000932,1374,,,,-0.1875,-0.232421875,-1.08984375,0.07671841818016652,-0.38395472886310217,22.174667358398438,3.0183918476104736,5259,0,66.93183517806392,42.251277907177624,63.125832116769686,0.009087411029475067,0.005736503830227242,2.400390625,,
0.7859400000004098,1374,,,,0.375,0.06640625,-0.84765625,0.07700311063254403,-0.38395472886310217,22.174285888671875,3.0336215496063232,5259,0,67.2683915190064,42.40838038627243,63.0435475393969,0.009053746579470603,0.005707803028925069,2.39453125,,
0.8078549999999813,1374,,,,-0.125,0.248046875,-1.1640625,0.07691689150914399,-0.38444245049845593,22.173715591430664,3.0308315753936768,5258,0,67.20479735830713,42.35356847516054,63.02164449562952,0.009076978973422821,0.005720461419573573,2.40234375,,
0.828570000000298,1374,,,,0.037109375,0.0546875,-1.095703125,0.0768530257562428,-0.3834879253114317,22.174856185913086,3.031528949737549,5253,0,67.22371848386229,42.27523488128724,62.88737938743425,0.00907121927029622,0.005704652077577229,2.400390625,,
0.850160000000149,1374,,,,-0.28125,0.025390625,-0.955078125,0.07692362823989751,-0.3805417783673986,22.171998977661133,3.03955078125,5265,0,67.3929168144241,42.409458825006524,62.92865901885053,0.00897304018751152,0.00564661386322355,2.40234375,,
0.8735750000001863,1374,,,,-0.34375,-0.119140625,-1.080078125,0.07658848460654105,-0.38093812100560936,22.172000885009766,3.0796597003936768,5260,0,68.28221760265751,42.19023860583998,61.788032209718324,0.009029058227532277,0.005578877405861866,2.392578125,,
0.8945699999998323,1374,,,,0.099609375,0.00390625,-0.98046875,0.0768160747344216,-0.3822086193514293,22.174999237060547,3.067626953125,5258,0,68.02462534513324,42.297260249825676,62.179335843783214,0.009036250033546902,0.005618680256043102,2.3984375,,
0.9167850000001491,1374,,,,-0.15625,-0.16015625,-1.0703125,0.07674632314709885,-0.3811946427686735,22.172571182250977,3.065708637237549,5258,0,67.97464298319119,42.26169959007038,62.17274226879114,0.00901986068866566,0.005607894738968111,2.388671875,,
0.9378250000001863,1374,,,,0.13671875,-0.01953125,-1.02734375,0.07668058133562229,-0.381237579887813,22.17399787902832,3.0843098163604736,5260,0,68.39147932624337,42.23708056091329,61.757811027061614,0.0090261347333891,0.005574343231694411,2.390625,,
0.9607300000004471,1374,,,,0.09375,-0.251953125,-1.318359375,0.07656315265672822,-0.3823330269017566,22.174856185913086,3.1675503253936768,5260,0,70.23997292724698,42.17201102955771,60.039902169721145,0.009066037344858544,0.005443239952523454,2.390625,,
0.9831150000002236,1374,,,,-0.224609375,0.1953125,-0.951171875,0.07700548611278007,-0.38102619714743396,22.174856185913086,3.0838449001312256,5267,0,68.38381716007143,42.47707521937198,62.11568318852766,0.008970160849814448,0.005571876694972082,2.384765625,,
1.005630000000354,1374,,,,0.390625,-0.2421875,-0.994140625,0.07830667176264962,-0.38001552341999656,22.173500061035156,3.0133056640625,5276,0,66.81553332600743,43.26825426833091,64.75777729291742,0.008782779195650129,0.005687532591647794,2.38671875,,
1.0273649999997578,1374,,,,-0.099609375,-0.09375,-0.994140625,0.07707662296623176,-0.3824398192237189,22.17533302307129,3.05419921875,5271,0,67.7278847945854,42.54460829426826,62.81697475611927,0.008989148908799387,0.005646711400830482,2.375,,
1.0492400000002235,1374,,,,0.421875,0.2734375,-1.2109375,0.076780133736571,-0.38274148000946817,22.174856185913086,3.057338237762451,5267,0,67.7960357340753,42.346380157269365,62.46143996290544,0.009038351769100743,0.005645484663893062,2.3828125,,
1.0741450000000186,1374,,,,0.03125,0.201171875,-0.75390625,0.07659234377523688,-0.38240238686344347,22.175498962402344,3.0615234375,5265,0,67.8908098116517,42.229384170017255,62.20191552755594,0.009055362619636497,0.0056326090073801705,2.376953125,,
1.098864999999758,1374,,,,-0.1484375,-0.0546875,-1.25,0.07642601139151135,-0.381935583311773,22.173715591430664,3.075474262237549,5270,0,68.19469159962046,42.17849601186107,61.85011622238324,0.009055220537127933,0.005600664426406743,2.37890625,,
1.1199700000002049,1374,,,,-0.46875,-0.06640625,-0.95703125,0.07683929183634777,-0.3802676413759695,22.17099952697754,3.0816650390625,5275,0,68.3235941233579,42.445645716277454,62.124433383352255,0.008958931710400178,0.005565685562287578,2.373046875,,
1.1412900000000372,1374,,,,-0.125,-0.083984375,-1.109375,0.07711798977005772,-0.3803788375050231,22.173141479492188,3.0343191623687744,5277,0,67.28038808113706,42.61943647835085,63.34600274147314,0.008925008609586895,0.005653636198505628,2.373046875,,
1.1621400000001303,1374,,,,0.296875,0.142578125,-0.96875,0.07710033618092631,-0.3807949972751444,22.171998977661133,3.18359375,5273,0,70.58663737028837,42.571701310767004,60.31127547193014,0.008944791623322693,0.00539471791633228,2.37109375,,
1.1844199999999254,1374,,,,0.015625,0.1015625,-1.076171875,0.07732158237038797,-0.3808379343942839,22.171998977661133,3.070591449737549,5291,0,68.08115048439595,42.843504846489274,62.930054121674864,0.00888904714399179,0.0055938821786152264,2.37109375,,
1.2051150000002235,1374,,,,0.0234375,-0.216796875,-0.828125,0.07994622098768102,-0.38444024859491027,22.1737117767334,3.036411762237549,5294,0,67.32851925133855,44.324735138001095,65.83352141242862,0.008673266685023384,0.005709916880241909,2.369140625,,
1.2271500000003726,1374,,,,-0.125,0.208984375,-1.091796875,0.07706725582194326,-0.38486631693098683,22.17533302307129,3.1193034648895264,5283,0,69.17159313394541,42.63663893459199,61.638943102018,0.009026657038360891,0.005563935995889572,2.373046875,,
1.2491650000000372,1374,,,,-0.71875,-0.09375,-1.083984375,0.07667101068539708,-0.38415950589284437,22.174856185913086,2.9903738498687744,5288,0,66.31111006295532,42.46055427433804,64.03233822209623,0.00904744444480838,0.005793290227355957,2.361328125,,
1.2702349999998697,1374,,,,0.32421875,-0.01171875,-0.97265625,0.07632958482464426,-0.385351836662795,22.17257308959961,3.0078125,5282,0,66.69094249606133,42.22001262821028,63.306966505539684,0.009127231676982334,0.0057781735006302145,2.373046875,,
1.2914500000001863,1374,,,,-0.59375,0.025390625,-1.146484375,0.07625798521734989,-0.3848068655352552,22.173141479492188,3.095703125,5277,0,68.64146336913109,42.13727637520267,61.38749715839001,0.009132219702783398,0.005606041110544091,2.36328125,,
1.3122650000001304,1374,,,,0.578125,-0.2890625,-1.134765625,0.07663706500577613,-0.3836266452348055,22.174001693725586,2.9899089336395264,5274,0,66.29824575860812,42.329173345815555,63.84659633368891,0.009062937329314248,0.005786377012622475,2.375,,
1.3331850000000558,1374,,,,0.265625,0.021484375,-0.81640625,0.07636616102652614,-0.38338883965187903,22.17314338684082,3.057338237762451,5271,0,67.79079912797806,42.15460302996169,62.1833693837723,0.009094827423220724,0.005655470131397964,2.3671875,,
1.3532549999998882,1374,,,,-0.671875,0.29296875,-1.140625,0.07649975196084725,-0.3833249844490562,22.174856185913086,3.0936105251312256,5277,0,68.60036849001199,42.27702696022565,61.62798814467164,0.009066980627793186,0.005587797746376059,2.380859375,,
1.3743900000001303,1374,,,,-0.234375,-0.05078125,-1.232421875,0.07698350867666129,-0.3823429354677118,22.17333221435547,2.9443359375,5266,0,65.28573889285326,42.45444599374218,65.02866738388039,0.009005957480261772,0.005856454134573123,2.376953125,,
1.3958600000003352,1374,,,,0.099609375,-0.0546875,-0.9765625,0.07732542465938406,-0.38163832633311495,22.177141189575195,3.0392019748687744,5272,0,67.40081130030057,42.68685759960796,63.33285427295383,0.00894041744446937,0.0056622215514995295,2.384765625,,
1.417095000000205,1374,,,,-0.15625,-0.015625,-1.171875,0.07658955535756452,-0.3838457346375942,22.17599868774414,3.1089565753936768,5274,0,68.9442169361837,42.30076227295916,61.355055076067785,0.009074203726181273,0.005567482693913115,2.38671875,,
1.4381550000002608,1374,,,,0.25,0.01953125,-0.974609375,0.07695267000522814,-0.38439070576513396,22.174001693725586,3.0078125,5274,0,66.69523946940899,42.49825238899488,63.72006866920014,0.009044859121422926,0.0057633904432031,2.384765625,,
1.4598349999999627,1374,,,,0.078125,0.24609375,-1.103515625,0.07745843760306743,-0.38176823864230625,22.174285888671875,3.0970981121063232,5271,0,68.67593896311155,42.756193817949985,62.25789477871713,0.008928957527599934,0.0055589809823695085,2.38671875,,
1.480689999999944,1374,,,,0.07421875,-0.08203125,-0.8828125,0.07688793430358887,-0.382307705010982,22.172571182250977,3.0078125,5278,0,66.69093675911427,42.49807199556118,63.72390921582492,0.008995883508572179,0.005732528640163901,2.3828125,,
1.5015499999998136,1374,,,,-0.078125,0.2421875,-1.24609375,0.0764092178896767,-0.38263578863927866,22.1733341217041,3.1095378398895264,5276,0,68.9488214879525,42.212547382633105,61.22301508809538,0.009064503621894681,0.005549562420093533,2.38671875,,
1.5240300000002607,1374,,,,-0.46875,-0.28125,-0.97265625,0.07660810277164701,-0.38304754460230866,22.173141479492188,2.9910714626312256,5272,0,66.3214507161938,42.29207530991209,63.768320585884865,0.009057194327669537,0.005775620714954889,2.3828125,,
1.5497349999998695,1374,,,,0.1484375,0.00390625,-1.05078125,0.07597516388195451,-0.3838215136985924,22.173715591430664,3.0859375,5270,0,68.42670045793056,41.932545044553514,61.28096892576907,0.009153308326284044,0.0056092360311099584,2.38671875,,
1.5735800000000746,1374,,,,0.173828125,-0.2109375,-0.947265625,0.07652389320776058,-0.38267982671019096,22.17449951171875,3.0340576171875,5278,0,67.27870915085077,42.2958708976896,62.866650432984336,0.009047687601370438,0.005687978136622019,2.384765625,,
1.5941200000001117,1374,,,,-0.13671875,0.20703125,-1.23828125,0.07705139643526303,-0.38198512614154934,22.17542839050293,3.1082589626312256,5279,0,68.92697404496766,42.591317391840896,61.79194427431922,0.00896861495565585,0.005541881555577123,2.390625,,
1.6140800000005402,1374,,,,-0.015625,-0.17578125,-0.796875,0.07696287583773939,-0.3823946802010338,22.177715301513672,2.8627231121063232,5272,0,63.488658167357244,42.49332889847702,66.9305827608828,0.008998934423674654,0.006023039252035136,2.390625,,
1.63425,1374,,,,-0.515625,-0.16015625,-1.095703125,0.07688620489454019,-0.38102839905097957,22.171998977661133,3.0826823711395264,5273,0,68.34923038135958,42.45339553165117,62.112470462036384,0.008975216099426099,0.0055747284486599704,2.37890625,,
1.6552350000003353,1374,,,,0.078125,-0.27734375,-0.9296875,0.07605586581705194,-0.38105592284529977,22.17542839050293,3.0294363498687744,5274,0,67.17904884010159,42.00264543967851,62.52342979676965,0.009072188640892815,0.005672243495919129,2.38671875,,
1.6764500000001863,1374,,,,0.453125,0.068359375,-0.7109375,0.07611882157926922,-0.3820038423216871,22.1733341217041,3.0354816913604736,5275,0,67.30674976285127,42.04609427150891,62.46935770877988,0.009085358555658733,0.00567556513525969,2.376953125,,
1.700255000000354,1374,,,,-0.1875,-0.26953125,-1.24609375,0.07641744685112345,-0.3824970687159049,22.172571182250977,3.0873324871063232,5266,0,68.4540993336409,42.140828063082196,61.56070779295554,0.009076638649419289,0.005587642996391475,2.384765625,,
1.7232450000001118,1374,,,,-0.4375,0.10546875,-0.966796875,0.07670023350838528,-0.3833414987256483,22.174285888671875,2.9820034503936768,5276,0,66.12379703003535,42.378461277935656,64.0895761909833,0.00904566818062446,0.005797330400604845,2.375,,
1.7444199999999255,1374,,,,0.5625,-0.0546875,-1.05078125,0.07696194834036957,-0.38452942568850773,22.171499252319336,3.0316162109375,5272,0,67.21547655411996,42.486005020699295,63.208664430863315,0.00905073154091951,0.005720846528238117,2.3828125,,
1.765600000000093,1374,,,,-0.3359375,-0.25,-0.935546875,0.07663740653202532,-0.3841650106517084,22.171335220336914,3.0582683086395264,5266,0,67.80589186457973,42.26370039873619,62.33042474117768,0.009089715453860165,0.005665658250155508,2.37890625,,
1.7873199999998324,1374,,,,0.640625,0.23828125,-0.96484375,0.07659937973060668,-0.3826423943499155,22.171998977661133,3.056640625,5277,0,67.77183281257749,42.32614106282159,62.45388283931206,0.009040332634671027,0.005646038751941537,2.37890625,,
1.8101299999998883,1374,,,,-0.0625,-0.1328125,-0.775390625,0.07705664679565064,-0.38319837499518333,22.17599868774414,3.0224609375,5268,0,67.02608978375793,42.50665009050619,63.41806634945099,0.009015021747873993,0.005717152473484165,2.3828125,,
1.8338600000003353,1374,,,,0.32421875,-0.09375,-1.068359375,0.07720413786099933,-0.385300091929473,22.174856185913086,3.0405972003936768,5264,0,67.42480563801973,42.557568213404814,63.11856268727203,0.009053620968129257,0.005714515426236671,2.37109375,,
1.8549699999997393,1374,,,,-0.298828125,-0.076171875,-1.15625,0.0772150204199723,-0.38467034751542706,22.17314338684082,3.0747768878936768,5276,0,68.17746881781068,42.66400413766105,62.57786461927949,0.009016273912646297,0.005642191682759214,2.380859375,,
1.8771350000002422,1374,,,,0.5625,0.162109375,-0.8671875,0.07748879630571984,-0.38482778361893855,22.174283981323242,3.0650112628936768,5266,0,67.96443014935858,42.73098663436807,62.87257399269366,0.00900582490434297,0.0056621939266354665,2.369140625,,
1.8989900000002236,1374,,,,-0.609375,0.044921875,-1.130859375,0.07728438985560425,-0.3856457907861346,22.174856185913086,3.0691964626312256,5266,0,68.0589901651606,42.61966297632112,62.621650531244775,0.009048541538218964,0.005666346060238001,2.3828125,,
1.9192600000002422,1374,,,,0.298828125,0.07421875,-1.03125,0.07694896513130357,-0.3857481793010057,22.173715591430664,3.0845425128936768,5274,0,68.39576841058124,42.500020335389344,62.13837686603772,0.009076423405374161,0.005639942181588651,2.37890625,,
1.9402100000004283,1374,,,,-0.765625,-0.080078125,-1.25390625,0.07723099445995181,-0.38580983260028295,22.178001403808594,2.9899089336395264,5269,0,66.31020452751727,42.612052236269534,64.26168119959044,0.009054007313731263,0.005818257315737586,2.3828125,,
1.9619699999997393,1374,,,,0.125,-0.396484375,-1.03515625,0.07717435587326717,-0.3858197411662382,22.173141479492188,3.0447824001312256,5266,0,67.51239093237746,42.55565697085194,63.033846651168126,0.009066238630283665,0.005714798955241971,2.380859375,,
1.982285000000149,1374,,,,0.765625,-0.041015625,-0.83203125,0.0771882985976756,-0.38636471229377795,22.174285888671875,3.238002300262451,5265,0,71.80038871419674,42.559020144067155,59.274080414069076,0.009078327249685006,0.005381094994230636,2.375,,
2.003799999999814,1374,,,,-0.474609375,-0.09375,-1.201171875,0.07766945656094383,-0.38582854878042067,22.174667358398438,2.96630859375,5278,0,65.7769063487649,42.92743586842345,65.262169127888,0.008987924411861466,0.005865714430755764,2.38671875,,
2.026885000000242,1374,,,,0.578125,0.181640625,-0.830078125,0.07961422796160801,-0.38567771838754605,22.17314338684082,2.959681987762451,5280,0,65.62545309410689,44.02111265592367,67.07932757858053,0.008761198777551743,0.005876953227804527,2.375,,
2.0489750000000932,1374,,,,-0.546875,0.1015625,-1.060546875,0.07748304260953827,-0.3871629023290635,22.173715591430664,2.9966518878936768,5290,0,66.44690668867815,42.92607651146186,64.6020690061348,0.009019293953540935,0.005826650503732658,2.388671875,,
2.074480000000447,1374,,,,0.349609375,-0.1171875,-1.11328125,0.07706463301016252,-0.3866201331050693,22.17314338684082,2.9213168621063232,5279,0,64.7747776618794,42.60284612322086,65.77073308627203,0.009074983675664346,0.005968683290943955,2.373046875,,
2.0984849999998696,1374,,,,-0.32421875,-0.087890625,-1.140625,0.07664384793055068,-0.3853166062060651,22.173999786376953,3.0682373046875,5276,0,68.03509333869442,42.34597356881799,62.241369109335885,0.00909925014664908,0.005663497869957641,2.37890625,,
2.1185249999999067,1374,,,,-0.51171875,0.005859375,-0.982421875,0.07646692762785862,-0.38445346001618397,22.17300033569336,3.02001953125,5277,0,66.96289408020675,42.25858400738961,63.107463600323435,0.009097641793888691,0.005741290983566118,2.380859375,,
2.139814999999944,1374,,,,0.28125,0.173828125,-1.064453125,0.07656932425368453,-0.3834736129383852,22.174667358398438,3.0183918476104736,5269,0,66.93183517806392,42.246516694299594,63.118718591695455,0.00907704688917295,0.005729315682413321,2.384765625,,
2.1604849999998694,1374,,,,-0.171875,0.138671875,-0.998046875,0.07710777307039036,-0.38469016464733763,22.173715591430664,3.055943012237549,5272,0,67.76161121697533,42.570417122616014,62.82379707044432,0.009036560847860864,0.005677110649207332,2.38671875,,
2.1819900000002237,1374,,,,-0.546875,-0.248046875,-1.068359375,0.07695178715615915,-0.38520871293233,22.17399787902832,3.0330402851104736,5274,0,67.2546288490471,42.50383018355791,63.19837148898358,0.009062917653979883,0.005727616366702883,2.384765625,,
2.2024500000001863,1374,,,,-0.0234375,0.33984375,-1.015625,0.07705789663639243,-0.38463952086578845,22.174285888671875,3.031528949737549,5270,0,67.2219896112656,42.5267378117852,63.26313466428288,0.009044651451238176,0.005721930027511823,2.388671875,,
2.2237150000003165,1374,,,,-0.515625,-0.380859375,-0.984375,0.07741563406225999,-0.38627663615195335,22.174001693725586,3.0192058086395264,5265,0,66.94787471447898,42.682193701396606,63.7543669361107,0.009050065206449638,0.005769811779677187,2.3828125,,
2.245385000000242,1374,,,,0.234375,-0.05859375,-1.013671875,0.07728900832085289,-0.38722895943543195,22.171998977661133,3.0824496746063232,5277,0,68.34407103406329,42.71190739487955,62.49540998749045,0.009066065719225039,0.005665874940965012,2.38671875,,
2.2666150000002236,1374,,,,-0.236328125,0.03125,-0.9765625,0.07722908336625943,-0.3866575654653448,22.176572799682617,3.067103862762451,5271,0,68.01785209673926,42.62513594556755,62.667571279586134,0.009071116299995099,0.005684648273153585,2.37890625,,
2.288450000000186,1374,,,,0.40625,0.072265625,-1.05859375,0.07698107873017346,-0.3855621184514012,22.173715591430664,3.0078125,5265,0,66.69437892735004,42.44318438057488,63.63832314385608,0.009084193942522908,0.005781028696157328,2.380859375,,
2.309160000000149,1374,,,,0.34375,-0.060546875,-0.802734375,0.07705347067945321,-0.38759447542400405,22.174001693725586,3.0330402851104736,5269,0,67.25464041917758,42.517895178517456,63.219273664265295,0.009116031586150567,0.005763088955769392,2.376953125,,
2.3303799999998884,1374,,,,-0.5,-0.001953125,-1.181640625,0.07691469013354262,-0.3902125387397405,22.17500114440918,3.0499267578125,5276,0,67.63212934485637,42.498866500300785,62.83827954550858,0.009181716381470521,0.0057696326068642015,2.3828125,,
2.351274999999907,1374,,,,-0.03125,-0.169921875,-1.01953125,0.07705574771561323,-0.38899158322369687,22.1733341217041,3.06396484375,5268,0,67.93831621762365,42.50672412948513,62.56664353194347,0.009151295264220791,0.005725658286520646,2.3828125,,
